,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand,head,neck,left_ear,right_ear,left_shoulder,left_elbow,left_hand,right_shoulder,right_elbow,right_hand
1328,0.4,0.39,0.371,0.433,0.349,0.0,0.0,0.458,0.504,0.52,0.311,0.407,0.332,0.371,0.408,0.0,0.0,0.444,0.466,0.362
1329,0.401,0.391,0.372,0.433,0.35,0.0,0.0,0.455,0.501,0.52,0.31,0.407,0.332,0.368,0.406,0.0,0.0,0.442,0.467,0.366
1330,0.401,0.39,0.37,0.435,0.348,0.0,0.0,0.458,0.504,0.522,0.311,0.41,0.328,0.369,0.404,0.0,0.0,0.443,0.471,0.36
1331,0.401,0.39,0.372,0.432,0.351,0.0,0.0,0.45,0.499,0.52,0.307,0.407,0.333,0.369,0.405,0.0,0.0,0.44,0.467,0.367
1332,0.401,0.39,0.372,0.433,0.35,0.0,0.0,0.453,0.5,0.52,0.308,0.406,0.332,0.368,0.405,0.0,0.0,0.441,0.464,0.365
1333,0.401,0.39,0.372,0.432,0.35,0.0,0.0,0.452,0.499,0.52,0.308,0.406,0.332,0.368,0.404,0.0,0.0,0.44,0.464,0.365
1334,0.4,0.389,0.371,0.433,0.348,0.0,0.0,0.457,0.502,0.52,0.311,0.404,0.33,0.368,0.402,0.0,0.0,0.443,0.462,0.362
1335,0.4,0.389,0.371,0.433,0.348,0.0,0.0,0.458,0.503,0.52,0.312,0.403,0.33,0.369,0.402,0.0,0.0,0.443,0.462,0.362
1336,0.4,0.389,0.371,0.433,0.349,0.0,0.0,0.456,0.501,0.52,0.311,0.406,0.331,0.369,0.402,0.0,0.0,0.445,0.462,0.363
1337,0.4,0.39,0.37,0.434,0.349,0.0,0.0,0.457,0.502,0.52,0.309,0.407,0.331,0.368,0.406,0.0,0.0,0.443,0.461,0.363
1338,0.4,0.39,0.37,0.434,0.349,0.0,0.0,0.456,0.502,0.52,0.309,0.407,0.331,0.368,0.405,0.0,0.0,0.443,0.462,0.363
1339,0.4,0.39,0.371,0.433,0.349,0.0,0.0,0.455,0.502,0.52,0.309,0.407,0.332,0.368,0.404,0.0,0.0,0.443,0.463,0.363
1340,0.4,0.39,0.369,0.436,0.346,0.0,0.0,0.457,0.503,0.522,0.308,0.411,0.328,0.366,0.404,0.0,0.0,0.443,0.465,0.357
1341,0.4,0.39,0.37,0.434,0.348,0.0,0.0,0.455,0.501,0.52,0.309,0.408,0.332,0.368,0.405,0.0,0.0,0.443,0.463,0.363
1342,0.4,0.39,0.37,0.434,0.347,0.0,0.0,0.454,0.5,0.52,0.308,0.408,0.332,0.368,0.403,0.0,0.0,0.443,0.465,0.363
1343,0.4,0.389,0.369,0.436,0.345,0.0,0.0,0.456,0.503,0.523,0.309,0.411,0.327,0.367,0.401,0.0,0.0,0.444,0.467,0.357
1344,0.4,0.39,0.369,0.436,0.346,0.0,0.0,0.455,0.501,0.523,0.308,0.412,0.328,0.365,0.403,0.0,0.0,0.444,0.468,0.359
1345,0.4,0.39,0.369,0.436,0.346,0.0,0.0,0.455,0.501,0.523,0.308,0.412,0.328,0.365,0.403,0.0,0.0,0.444,0.468,0.359
1346,0.4,0.389,0.369,0.435,0.345,0.0,0.0,0.454,0.5,0.523,0.309,0.411,0.329,0.366,0.402,0.0,0.0,0.445,0.467,0.359
1347,0.4,0.39,0.37,0.433,0.348,0.0,0.0,0.45,0.497,0.52,0.308,0.411,0.334,0.367,0.406,0.0,0.0,0.443,0.465,0.365
1348,0.4,0.39,0.37,0.433,0.348,0.0,0.0,0.45,0.497,0.52,0.309,0.411,0.334,0.368,0.406,0.0,0.0,0.443,0.465,0.365
1349,0.401,0.39,0.37,0.433,0.349,0.352,0.0,0.449,0.496,0.52,0.308,0.412,0.335,0.368,0.407,0.377,0.0,0.442,0.466,0.366
1350,0.4,0.39,0.37,0.433,0.348,0.352,0.0,0.45,0.497,0.52,0.309,0.412,0.335,0.368,0.407,0.377,0.0,0.442,0.465,0.366
1351,0.401,0.39,0.37,0.433,0.348,0.352,0.0,0.447,0.495,0.52,0.308,0.413,0.334,0.368,0.408,0.378,0.0,0.441,0.464,0.367
1352,0.401,0.39,0.37,0.433,0.348,0.352,0.0,0.448,0.495,0.52,0.308,0.413,0.335,0.368,0.408,0.379,0.0,0.441,0.464,0.367
1353,0.401,0.39,0.37,0.433,0.349,0.0,0.0,0.45,0.497,0.52,0.308,0.414,0.334,0.369,0.409,0.0,0.0,0.441,0.466,0.366
1354,0.401,0.39,0.37,0.433,0.349,0.0,0.0,0.45,0.497,0.52,0.307,0.413,0.334,0.369,0.409,0.0,0.0,0.441,0.466,0.366
1355,0.401,0.39,0.37,0.432,0.349,0.0,0.0,0.45,0.497,0.519,0.307,0.413,0.334,0.368,0.411,0.0,0.0,0.44,0.464,0.367
1356,0.401,0.391,0.37,0.432,0.35,0.0,0.0,0.449,0.496,0.519,0.306,0.413,0.335,0.367,0.411,0.0,0.0,0.44,0.466,0.367
1357,0.401,0.392,0.371,0.432,0.35,0.349,0.0,0.447,0.496,0.519,0.304,0.414,0.339,0.365,0.415,0.385,0.0,0.439,0.464,0.368
1358,0.401,0.392,0.371,0.432,0.35,0.349,0.0,0.447,0.496,0.519,0.304,0.414,0.339,0.366,0.415,0.385,0.0,0.439,0.464,0.368
1359,0.401,0.392,0.371,0.432,0.35,0.349,0.0,0.447,0.496,0.519,0.304,0.414,0.339,0.366,0.415,0.384,0.0,0.439,0.464,0.368
1360,0.401,0.392,0.37,0.432,0.35,0.347,0.0,0.451,0.498,0.519,0.305,0.413,0.337,0.367,0.415,0.384,0.0,0.439,0.464,0.367
1361,0.401,0.392,0.37,0.433,0.35,0.347,0.0,0.451,0.498,0.518,0.305,0.412,0.337,0.367,0.415,0.384,0.0,0.439,0.464,0.366
1362,0.401,0.392,0.37,0.433,0.35,0.347,0.0,0.451,0.498,0.519,0.304,0.412,0.338,0.366,0.413,0.384,0.0,0.44,0.466,0.366
1363,0.401,0.391,0.371,0.433,0.35,0.349,0.0,0.45,0.498,0.519,0.304,0.411,0.336,0.368,0.408,0.382,0.0,0.441,0.466,0.367
1364,0.401,0.391,0.369,0.434,0.348,0.0,0.0,0.45,0.499,0.521,0.304,0.416,0.333,0.365,0.406,0.0,0.0,0.441,0.47,0.36
1365,0.401,0.391,0.37,0.434,0.348,0.0,0.0,0.448,0.498,0.521,0.303,0.416,0.333,0.364,0.405,0.0,0.0,0.44,0.468,0.361
1366,0.401,0.391,0.37,0.434,0.348,0.353,0.0,0.448,0.498,0.521,0.303,0.416,0.333,0.364,0.405,0.377,0.0,0.439,0.468,0.361
1367,0.401,0.391,0.37,0.433,0.348,0.0,0.0,0.448,0.498,0.521,0.303,0.416,0.334,0.365,0.406,0.0,0.0,0.44,0.468,0.361
1368,0.401,0.391,0.37,0.433,0.348,0.0,0.0,0.448,0.498,0.521,0.303,0.416,0.334,0.365,0.406,0.0,0.0,0.44,0.468,0.361
1369,0.402,0.39,0.372,0.432,0.35,0.0,0.0,0.447,0.496,0.519,0.305,0.411,0.334,0.367,0.407,0.0,0.0,0.439,0.463,0.367
1370,0.402,0.39,0.372,0.432,0.35,0.0,0.0,0.447,0.496,0.519,0.305,0.411,0.334,0.367,0.407,0.0,0.0,0.439,0.463,0.366
1371,0.402,0.391,0.372,0.432,0.351,0.0,0.0,0.45,0.498,0.519,0.305,0.411,0.335,0.368,0.41,0.0,0.0,0.438,0.465,0.366
1372,0.402,0.391,0.372,0.432,0.351,0.0,0.0,0.45,0.498,0.519,0.305,0.411,0.335,0.368,0.41,0.0,0.0,0.438,0.466,0.366
1373,0.402,0.391,0.372,0.432,0.351,0.0,0.0,0.45,0.498,0.519,0.305,0.411,0.334,0.368,0.41,0.0,0.0,0.438,0.465,0.367
1374,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.451,0.498,0.519,0.307,0.409,0.332,0.367,0.411,0.0,0.0,0.44,0.464,0.368
1375,0.402,0.39,0.371,0.432,0.349,0.35,0.0,0.451,0.498,0.519,0.307,0.408,0.331,0.367,0.41,0.377,0.0,0.44,0.464,0.368
1376,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.45,0.498,0.519,0.306,0.407,0.33,0.367,0.408,0.0,0.0,0.44,0.463,0.368
1377,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.452,0.499,0.519,0.306,0.41,0.331,0.368,0.411,0.0,0.0,0.439,0.466,0.368
1378,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.452,0.498,0.519,0.306,0.41,0.331,0.368,0.411,0.0,0.0,0.439,0.466,0.368
1379,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.451,0.499,0.519,0.306,0.41,0.332,0.368,0.409,0.0,0.0,0.439,0.466,0.368
1380,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.451,0.499,0.519,0.306,0.41,0.331,0.367,0.409,0.0,0.0,0.439,0.465,0.368
1381,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.451,0.499,0.519,0.305,0.41,0.332,0.367,0.411,0.0,0.0,0.438,0.465,0.368
1382,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.452,0.499,0.519,0.305,0.41,0.332,0.367,0.412,0.0,0.0,0.438,0.465,0.367
1383,0.402,0.391,0.371,0.433,0.349,0.0,0.0,0.452,0.499,0.519,0.306,0.41,0.332,0.367,0.412,0.0,0.0,0.438,0.465,0.367
1384,0.402,0.391,0.371,0.433,0.35,0.0,0.0,0.451,0.498,0.519,0.305,0.41,0.333,0.368,0.41,0.0,0.0,0.438,0.468,0.368
1385,0.402,0.391,0.371,0.433,0.35,0.0,0.0,0.452,0.499,0.518,0.305,0.409,0.334,0.368,0.41,0.0,0.0,0.437,0.468,0.368
1386,0.403,0.391,0.371,0.433,0.35,0.0,0.0,0.452,0.499,0.519,0.306,0.41,0.332,0.368,0.41,0.0,0.0,0.437,0.468,0.369
1387,0.403,0.391,0.371,0.433,0.35,0.0,0.0,0.451,0.498,0.519,0.306,0.41,0.332,0.368,0.41,0.0,0.0,0.437,0.468,0.369
1388,0.402,0.391,0.371,0.432,0.35,0.0,0.0,0.451,0.499,0.519,0.305,0.41,0.333,0.368,0.411,0.0,0.0,0.437,0.468,0.369
1389,0.402,0.39,0.372,0.432,0.35,0.0,0.0,0.45,0.498,0.519,0.306,0.41,0.333,0.369,0.409,0.0,0.0,0.437,0.469,0.369
1390,0.402,0.391,0.371,0.433,0.35,0.0,0.0,0.452,0.5,0.519,0.306,0.41,0.332,0.368,0.413,0.0,0.0,0.439,0.468,0.369
1391,0.402,0.391,0.371,0.433,0.35,0.0,0.0,0.452,0.5,0.519,0.306,0.41,0.332,0.368,0.413,0.0,0.0,0.439,0.469,0.369
1392,0.402,0.391,0.371,0.433,0.35,0.0,0.0,0.453,0.5,0.519,0.306,0.41,0.332,0.368,0.414,0.0,0.0,0.438,0.469,0.369
1393,0.402,0.391,0.371,0.432,0.35,0.0,0.0,0.451,0.499,0.519,0.305,0.411,0.335,0.369,0.413,0.0,0.0,0.438,0.469,0.367
1394,0.402,0.391,0.371,0.432,0.35,0.0,0.0,0.451,0.499,0.519,0.305,0.41,0.335,0.369,0.413,0.0,0.0,0.438,0.469,0.367
1395,0.402,0.391,0.371,0.432,0.35,0.0,0.0,0.452,0.499,0.519,0.307,0.411,0.334,0.369,0.414,0.0,0.0,0.438,0.467,0.368
1396,0.402,0.39,0.371,0.432,0.35,0.0,0.0,0.449,0.497,0.52,0.307,0.412,0.336,0.37,0.41,0.0,0.0,0.439,0.468,0.368
1397,0.402,0.39,0.371,0.432,0.35,0.0,0.0,0.449,0.497,0.52,0.308,0.412,0.334,0.369,0.41,0.0,0.0,0.439,0.469,0.368
1398,0.401,0.39,0.371,0.432,0.349,0.0,0.0,0.449,0.497,0.52,0.308,0.412,0.334,0.369,0.41,0.0,0.0,0.44,0.467,0.368
1399,0.401,0.39,0.371,0.432,0.349,0.0,0.0,0.449,0.497,0.52,0.308,0.412,0.334,0.369,0.409,0.0,0.0,0.441,0.467,0.368
1400,0.401,0.39,0.371,0.432,0.349,0.0,0.0,0.449,0.497,0.52,0.308,0.411,0.334,0.369,0.409,0.0,0.0,0.44,0.466,0.367
1401,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.449,0.497,0.52,0.308,0.412,0.334,0.369,0.41,0.0,0.0,0.44,0.466,0.367
1402,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.449,0.498,0.521,0.307,0.411,0.334,0.369,0.409,0.0,0.0,0.44,0.466,0.368
1403,0.402,0.39,0.371,0.432,0.349,0.0,0.0,0.449,0.498,0.521,0.307,0.411,0.333,0.369,0.408,0.0,0.0,0.44,0.466,0.368
1404,0.748,0.736,0.716,0.769,0.677,0.627,0.612,0.775,0.785,0.78,0.438,0.518,0.462,0.447,0.535,0.493,0.383,0.525,0.48,0.377
1405,0.748,0.737,0.716,0.77,0.677,0.626,0.612,0.776,0.785,0.78,0.439,0.518,0.463,0.447,0.537,0.492,0.381,0.525,0.478,0.377
1406,0.748,0.738,0.716,0.77,0.677,0.626,0.612,0.776,0.785,0.78,0.438,0.519,0.464,0.446,0.536,0.492,0.381,0.524,0.479,0.377
1407,0.751,0.742,0.719,0.771,0.678,0.627,0.612,0.777,0.786,0.78,0.442,0.52,0.472,0.441,0.537,0.494,0.381,0.52,0.486,0.378
1408,0.751,0.742,0.719,0.771,0.678,0.627,0.612,0.777,0.786,0.78,0.442,0.52,0.472,0.441,0.538,0.494,0.381,0.52,0.487,0.378
1409,0.751,0.743,0.719,0.771,0.678,0.627,0.611,0.778,0.786,0.78,0.442,0.52,0.473,0.44,0.538,0.494,0.381,0.519,0.485,0.378
1410,0.751,0.743,0.719,0.771,0.678,0.627,0.611,0.778,0.786,0.781,0.443,0.52,0.473,0.441,0.538,0.494,0.381,0.52,0.486,0.378
1411,0.751,0.743,0.719,0.771,0.678,0.627,0.611,0.778,0.786,0.781,0.444,0.52,0.473,0.441,0.539,0.493,0.38,0.52,0.485,0.378
1412,0.752,0.738,0.717,0.775,0.677,0.627,0.614,0.779,0.786,0.779,0.44,0.525,0.461,0.458,0.536,0.493,0.382,0.528,0.477,0.379
1413,0.752,0.739,0.717,0.775,0.678,0.627,0.614,0.779,0.786,0.78,0.441,0.525,0.462,0.457,0.536,0.492,0.382,0.528,0.477,0.379
1414,0.752,0.739,0.717,0.775,0.678,0.627,0.614,0.779,0.786,0.78,0.441,0.525,0.463,0.457,0.536,0.493,0.382,0.528,0.477,0.379
1415,0.75,0.733,0.718,0.773,0.678,0.629,0.617,0.778,0.785,0.779,0.443,0.526,0.455,0.471,0.538,0.497,0.389,0.534,0.477,0.381
1416,0.749,0.736,0.716,0.771,0.679,0.628,0.616,0.777,0.785,0.779,0.446,0.526,0.458,0.471,0.536,0.5,0.389,0.531,0.479,0.381
1417,0.749,0.735,0.715,0.771,0.679,0.628,0.616,0.777,0.785,0.779,0.444,0.525,0.456,0.473,0.535,0.5,0.389,0.532,0.479,0.381
1418,0.749,0.735,0.715,0.772,0.679,0.628,0.615,0.777,0.785,0.779,0.445,0.526,0.457,0.472,0.536,0.5,0.388,0.531,0.479,0.381
1419,0.75,0.738,0.715,0.774,0.68,0.628,0.616,0.778,0.786,0.779,0.448,0.529,0.464,0.471,0.538,0.503,0.39,0.53,0.479,0.382
1420,0.75,0.739,0.715,0.774,0.679,0.628,0.616,0.779,0.785,0.78,0.449,0.528,0.464,0.471,0.538,0.504,0.391,0.53,0.48,0.382
1421,0.748,0.74,0.713,0.773,0.682,0.629,0.616,0.779,0.785,0.778,0.451,0.535,0.475,0.47,0.538,0.503,0.39,0.528,0.476,0.382
1422,0.747,0.74,0.713,0.773,0.682,0.629,0.616,0.779,0.785,0.778,0.452,0.535,0.475,0.471,0.538,0.502,0.389,0.528,0.477,0.382
1423,0.747,0.739,0.712,0.772,0.683,0.63,0.616,0.778,0.785,0.778,0.451,0.536,0.475,0.472,0.537,0.502,0.39,0.529,0.477,0.383
1424,0.747,0.739,0.712,0.772,0.682,0.629,0.616,0.778,0.785,0.778,0.452,0.536,0.477,0.472,0.538,0.501,0.389,0.528,0.476,0.383
1425,0.745,0.738,0.71,0.77,0.682,0.63,0.616,0.777,0.785,0.777,0.46,0.541,0.485,0.474,0.539,0.499,0.389,0.526,0.476,0.382
1426,0.745,0.739,0.71,0.77,0.681,0.629,0.616,0.778,0.785,0.777,0.46,0.54,0.485,0.473,0.539,0.499,0.389,0.526,0.475,0.382
1427,0.745,0.738,0.71,0.77,0.681,0.63,0.616,0.777,0.785,0.777,0.459,0.54,0.484,0.474,0.538,0.5,0.39,0.527,0.476,0.382
1428,0.743,0.737,0.709,0.768,0.681,0.63,0.616,0.776,0.785,0.776,0.459,0.541,0.485,0.474,0.539,0.5,0.391,0.526,0.478,0.383
1429,0.743,0.736,0.708,0.768,0.681,0.63,0.616,0.776,0.785,0.776,0.459,0.541,0.485,0.475,0.539,0.501,0.391,0.526,0.478,0.383
1430,0.743,0.736,0.709,0.768,0.681,0.63,0.616,0.776,0.785,0.776,0.459,0.541,0.485,0.475,0.539,0.501,0.391,0.526,0.478,0.383
1431,0.741,0.727,0.706,0.766,0.677,0.63,0.615,0.776,0.783,0.78,0.454,0.536,0.465,0.487,0.537,0.502,0.389,0.538,0.483,0.388
1432,0.741,0.727,0.706,0.766,0.677,0.629,0.615,0.776,0.784,0.78,0.455,0.536,0.465,0.487,0.537,0.501,0.389,0.538,0.484,0.387
1433,0.74,0.725,0.705,0.764,0.677,0.629,0.614,0.774,0.783,0.778,0.454,0.535,0.464,0.487,0.538,0.501,0.388,0.538,0.48,0.386
1434,0.74,0.724,0.705,0.764,0.676,0.629,0.614,0.774,0.783,0.779,0.454,0.535,0.463,0.487,0.538,0.499,0.388,0.539,0.48,0.386
1435,0.739,0.719,0.706,0.762,0.672,0.628,0.616,0.772,0.781,0.777,0.444,0.529,0.448,0.487,0.537,0.498,0.389,0.54,0.481,0.382
1436,0.739,0.719,0.706,0.762,0.672,0.629,0.616,0.771,0.781,0.777,0.443,0.529,0.448,0.487,0.537,0.499,0.39,0.54,0.481,0.382
1437,0.739,0.719,0.706,0.761,0.672,0.629,0.616,0.772,0.781,0.777,0.443,0.529,0.448,0.487,0.537,0.498,0.39,0.539,0.481,0.381
1438,0.738,0.717,0.704,0.76,0.671,0.629,0.616,0.77,0.781,0.778,0.44,0.526,0.443,0.486,0.536,0.499,0.391,0.54,0.486,0.381
1439,0.738,0.717,0.705,0.76,0.671,0.628,0.616,0.77,0.781,0.778,0.441,0.526,0.444,0.486,0.535,0.499,0.391,0.54,0.487,0.381
1440,0.738,0.717,0.706,0.759,0.672,0.629,0.616,0.77,0.781,0.777,0.439,0.525,0.442,0.487,0.535,0.499,0.391,0.539,0.488,0.381
1441,0.738,0.716,0.706,0.759,0.672,0.629,0.616,0.769,0.781,0.777,0.438,0.525,0.442,0.486,0.534,0.499,0.391,0.538,0.488,0.381
1442,0.737,0.717,0.705,0.759,0.672,0.628,0.616,0.769,0.781,0.777,0.44,0.524,0.444,0.485,0.536,0.498,0.391,0.537,0.49,0.382
1443,0.738,0.718,0.704,0.76,0.674,0.628,0.615,0.771,0.783,0.78,0.442,0.526,0.448,0.485,0.538,0.5,0.388,0.539,0.486,0.385
1444,0.738,0.718,0.706,0.759,0.672,0.627,0.616,0.77,0.781,0.777,0.437,0.522,0.442,0.483,0.536,0.498,0.39,0.537,0.484,0.383
1445,0.738,0.718,0.705,0.76,0.672,0.628,0.616,0.77,0.781,0.777,0.437,0.522,0.443,0.483,0.536,0.498,0.39,0.537,0.484,0.382
1446,0.739,0.72,0.706,0.761,0.673,0.627,0.617,0.771,0.781,0.777,0.437,0.521,0.444,0.479,0.539,0.498,0.389,0.537,0.481,0.381
1447,0.739,0.72,0.706,0.761,0.673,0.628,0.617,0.771,0.781,0.777,0.437,0.521,0.443,0.48,0.538,0.498,0.389,0.537,0.482,0.381
1448,0.74,0.722,0.707,0.763,0.674,0.628,0.616,0.772,0.781,0.777,0.434,0.52,0.443,0.477,0.536,0.5,0.39,0.536,0.482,0.381
1449,0.74,0.722,0.707,0.763,0.674,0.628,0.616,0.772,0.781,0.777,0.434,0.52,0.443,0.476,0.536,0.5,0.39,0.536,0.482,0.381
1450,0.74,0.722,0.708,0.763,0.674,0.628,0.616,0.772,0.781,0.777,0.435,0.519,0.443,0.476,0.536,0.5,0.39,0.535,0.482,0.381
1451,0.74,0.723,0.707,0.763,0.674,0.627,0.616,0.773,0.782,0.777,0.433,0.519,0.444,0.473,0.535,0.499,0.387,0.533,0.481,0.38
1452,0.74,0.723,0.707,0.763,0.674,0.627,0.616,0.773,0.782,0.777,0.433,0.519,0.444,0.473,0.535,0.499,0.387,0.533,0.481,0.38
1453,0.74,0.723,0.707,0.763,0.674,0.628,0.616,0.772,0.782,0.777,0.431,0.52,0.443,0.472,0.534,0.5,0.388,0.534,0.482,0.38
1454,0.74,0.723,0.707,0.763,0.675,0.628,0.616,0.772,0.782,0.777,0.431,0.52,0.444,0.471,0.533,0.5,0.388,0.533,0.482,0.381
1455,0.741,0.725,0.707,0.764,0.675,0.627,0.616,0.771,0.781,0.777,0.43,0.519,0.444,0.469,0.534,0.501,0.389,0.533,0.483,0.38
1456,0.741,0.725,0.707,0.764,0.676,0.627,0.616,0.771,0.781,0.777,0.429,0.52,0.445,0.469,0.533,0.502,0.39,0.532,0.483,0.38
1457,0.741,0.725,0.707,0.764,0.676,0.628,0.616,0.771,0.782,0.777,0.428,0.519,0.444,0.468,0.532,0.502,0.389,0.532,0.482,0.38
1458,0.741,0.725,0.707,0.764,0.676,0.628,0.616,0.771,0.782,0.777,0.428,0.519,0.444,0.468,0.533,0.502,0.389,0.532,0.482,0.38
1459,0.741,0.725,0.707,0.764,0.677,0.628,0.616,0.771,0.782,0.777,0.427,0.519,0.444,0.469,0.532,0.501,0.387,0.532,0.482,0.381
1460,0.741,0.723,0.708,0.763,0.675,0.628,0.616,0.771,0.781,0.777,0.426,0.516,0.439,0.47,0.532,0.5,0.387,0.534,0.484,0.381
1461,0.741,0.724,0.708,0.763,0.676,0.628,0.616,0.771,0.781,0.777,0.426,0.517,0.439,0.47,0.531,0.501,0.387,0.534,0.484,0.382
1462,0.741,0.724,0.708,0.763,0.676,0.628,0.616,0.771,0.781,0.777,0.426,0.517,0.439,0.47,0.532,0.501,0.387,0.534,0.484,0.381
1463,0.739,0.727,0.705,0.765,0.678,0.627,0.615,0.772,0.781,0.776,0.428,0.521,0.45,0.464,0.532,0.5,0.386,0.528,0.474,0.38
1464,0.738,0.727,0.704,0.764,0.676,0.626,0.614,0.773,0.781,0.776,0.429,0.519,0.451,0.463,0.534,0.5,0.388,0.53,0.474,0.382
1465,0.738,0.728,0.704,0.764,0.678,0.627,0.614,0.773,0.781,0.776,0.429,0.521,0.454,0.46,0.533,0.501,0.388,0.528,0.473,0.383
1466,0.738,0.727,0.704,0.764,0.677,0.626,0.614,0.773,0.781,0.776,0.431,0.522,0.454,0.463,0.533,0.5,0.386,0.529,0.474,0.383
1467,0.738,0.728,0.704,0.765,0.677,0.626,0.614,0.773,0.781,0.776,0.432,0.522,0.455,0.463,0.533,0.5,0.386,0.529,0.474,0.384
1468,0.738,0.728,0.703,0.765,0.677,0.626,0.614,0.774,0.781,0.775,0.432,0.522,0.455,0.462,0.532,0.501,0.388,0.529,0.473,0.384
1469,0.738,0.728,0.703,0.765,0.678,0.627,0.614,0.773,0.782,0.775,0.431,0.522,0.455,0.462,0.532,0.502,0.388,0.529,0.473,0.384
1470,0.738,0.73,0.704,0.765,0.678,0.627,0.614,0.774,0.782,0.775,0.435,0.524,0.459,0.463,0.535,0.5,0.389,0.529,0.474,0.387
1471,0.738,0.73,0.704,0.765,0.678,0.627,0.614,0.774,0.782,0.775,0.435,0.524,0.459,0.462,0.534,0.5,0.389,0.529,0.474,0.387
1472,0.738,0.733,0.704,0.766,0.679,0.628,0.614,0.775,0.783,0.773,0.435,0.526,0.467,0.457,0.535,0.498,0.387,0.524,0.472,0.386
1473,0.738,0.732,0.703,0.766,0.679,0.628,0.615,0.775,0.783,0.774,0.435,0.527,0.466,0.457,0.535,0.499,0.388,0.524,0.47,0.384
1474,0.738,0.734,0.703,0.765,0.678,0.628,0.615,0.774,0.782,0.772,0.441,0.529,0.472,0.457,0.535,0.497,0.39,0.52,0.473,0.386
1475,0.738,0.734,0.703,0.765,0.678,0.628,0.615,0.774,0.782,0.772,0.441,0.529,0.472,0.457,0.535,0.497,0.39,0.52,0.474,0.386
1476,0.739,0.733,0.704,0.765,0.678,0.629,0.614,0.774,0.784,0.771,0.447,0.531,0.477,0.46,0.536,0.498,0.388,0.517,0.475,0.386
1477,0.739,0.733,0.704,0.765,0.678,0.629,0.614,0.774,0.784,0.771,0.447,0.531,0.477,0.46,0.535,0.498,0.388,0.517,0.475,0.386
1478,0.747,0.754,0.721,0.764,0.681,0.626,0.613,0.782,0.787,0.761,0.452,0.52,0.502,0.426,0.537,0.487,0.383,0.493,0.45,0.362
1479,0.746,0.754,0.72,0.765,0.681,0.626,0.613,0.782,0.787,0.761,0.451,0.52,0.501,0.426,0.537,0.487,0.384,0.493,0.45,0.362
1480,0.746,0.754,0.72,0.765,0.681,0.626,0.613,0.782,0.787,0.761,0.451,0.52,0.501,0.426,0.537,0.488,0.384,0.493,0.451,0.362
1481,0.745,0.756,0.72,0.764,0.683,0.627,0.613,0.783,0.785,0.752,0.442,0.517,0.497,0.423,0.533,0.486,0.384,0.485,0.441,0.363
1482,0.745,0.756,0.72,0.764,0.683,0.626,0.612,0.784,0.784,0.752,0.443,0.517,0.498,0.424,0.534,0.486,0.384,0.485,0.441,0.363
1483,0.749,0.761,0.724,0.764,0.685,0.627,0.613,0.784,0.782,0.75,0.448,0.516,0.503,0.421,0.534,0.486,0.384,0.481,0.438,0.36
1484,0.75,0.761,0.724,0.764,0.685,0.626,0.613,0.784,0.782,0.75,0.448,0.516,0.503,0.421,0.535,0.485,0.383,0.481,0.438,0.36
1485,0.752,0.761,0.729,0.765,0.687,0.627,0.613,0.782,0.777,0.749,0.445,0.506,0.493,0.416,0.533,0.482,0.379,0.485,0.436,0.367
1486,0.752,0.761,0.729,0.765,0.687,0.627,0.613,0.782,0.776,0.749,0.445,0.506,0.493,0.416,0.533,0.482,0.379,0.485,0.436,0.367
1487,0.748,0.751,0.721,0.771,0.679,0.627,0.613,0.78,0.0,0.0,0.426,0.493,0.46,0.418,0.513,0.479,0.375,0.492,0.0,0.0
1488,0.748,0.751,0.722,0.771,0.679,0.628,0.613,0.78,0.0,0.0,0.426,0.493,0.46,0.418,0.513,0.48,0.376,0.492,0.0,0.0
1489,0.748,0.751,0.722,0.771,0.679,0.628,0.613,0.78,0.0,0.0,0.426,0.494,0.46,0.419,0.512,0.48,0.376,0.492,0.0,0.0
1490,0.751,0.76,0.728,0.77,0.683,0.629,0.613,0.782,0.0,0.0,0.43,0.491,0.475,0.408,0.517,0.48,0.377,0.481,0.0,0.0
1491,0.751,0.761,0.728,0.77,0.683,0.629,0.613,0.782,0.0,0.0,0.429,0.491,0.475,0.407,0.516,0.48,0.378,0.481,0.0,0.0
1492,0.76,0.771,0.736,0.775,0.691,0.632,0.613,0.0,0.0,0.0,0.437,0.493,0.486,0.405,0.522,0.477,0.374,0.0,0.0,0.0
1493,0.76,0.771,0.737,0.775,0.691,0.632,0.613,0.0,0.0,0.0,0.437,0.493,0.485,0.405,0.521,0.476,0.374,0.0,0.0,0.0
1494,0.759,0.771,0.736,0.776,0.693,0.633,0.614,0.783,0.0,0.0,0.434,0.492,0.483,0.405,0.517,0.476,0.374,0.478,0.0,0.0
